Time,Teacher-x,Teacher-y,Teacher-z,Student-x,Student-y,Student-z,Difference-x,Difference-y,Difference-z,Intensity,Angle Teacher,Angle Student,Ball-x,Ball-y,Target-x,Target-y,Score,
67.834,0.049,0.151,0.407,0.034,0.113,-0.077,-0.015,-0.038,-0.484,0.924,4.71,1.57,283,322,187,187,5,
67.858,0.06,0.146,0.415,0.028,0.099,-0.065,-0.032,-0.046,-0.48,0.917,4.71,1.57,283,322,187,187,5,
67.875,0.07,0.138,0.423,0.025,0.085,-0.055,-0.045,-0.053,-0.478,0.913,4.71,1.57,284,322,187,187,5,
67.895,0.079,0.134,0.428,0.017,0.076,-0.04,-0.061,-0.059,-0.468,0.893,4.71,1.57,284,321,187,187,5,
67.911,0.088,0.131,0.433,0.014,0.068,-0.022,-0.074,-0.063,-0.455,0.868,4.71,1.57,285,321,187,187,5,
67.928,0.102,0.13,0.437,0.016,0.062,-0.017,-0.086,-0.068,-0.453,0.866,5.5,2.36,285,321,187,187,5,
67.942,0.11,0.128,0.442,0.02,0.056,-0.006,-0.089,-0.071,-0.448,0.856,5.5,2.36,286,321,187,187,5,
67.981,0.126,0.126,0.455,0.01,0.044,0.025,-0.117,-0.082,-0.43,0.821,5.5,2.36,286,321,187,187,5,
67.999,0.138,0.127,0.46,0.015,0.043,0.035,-0.123,-0.084,-0.424,0.811,5.5,2.36,286,322,187,187,5,
68.016,0.161,0.134,0.47,0.013,0.042,0.046,-0.147,-0.092,-0.425,0.811,5.5,2.36,286,322,187,187,5,
68.036,0.176,0.137,0.478,0.01,0.042,0.054,-0.165,-0.095,-0.423,0.809,5.5,2.36,287,322,187,187,5,
68.058,0.193,0.141,0.485,0.009,0.043,0.061,-0.184,-0.098,-0.423,0.808,5.5,2.36,287,323,187,187,5,
68.077,0.222,0.148,0.497,0.01,0.048,0.049,-0.211,-0.1,-0.448,0.855,5.5,2.36,287,323,187,187,5,
68.095,0.245,0.156,0.507,0.014,0.044,0.042,-0.231,-0.112,-0.465,0.888,5.5,2.36,288,323,187,187,5,
68.112,0.269,0.165,0.516,0.013,0.043,0.057,-0.256,-0.122,-0.46,0.878,5.5,2.36,288,323,187,187,5,
68.133,0.289,0.173,0.524,0.016,0.039,0.052,-0.273,-0.134,-0.472,0.901,5.5,2.36,288,324,187,187,5,
68.156,0.308,0.181,0.532,0.018,0.035,0.063,-0.291,-0.147,-0.469,0.896,5.5,2.36,288,324,187,187,5,
68.196,0.327,0.19,0.54,0.022,0.019,0.074,-0.304,-0.171,-0.467,0.891,5.5,2.36,288,325,187,187,5,
68.215,0.36,0.209,0.557,0.024,0.013,0.069,-0.336,-0.196,-0.488,0.933,5.5,2.36,289,325,187,187,5,
68.236,0.38,0.22,0.568,0.027,0.015,0.075,-0.353,-0.205,-0.493,0.941,5.5,2.36,289,326,187,187,5,
68.257,0.395,0.23,0.577,0.03,0.014,0.075,-0.365,-0.217,-0.502,0.959,5.5,2.36,289,326,187,187,5,
68.276,0.417,0.244,0.589,0.032,0.015,0.08,-0.385,-0.229,-0.509,0.972,5.5,2.36,289,327,187,187,5,
68.296,0.432,0.254,0.598,0.034,0.017,0.088,-0.399,-0.237,-0.51,0.973,5.5,2.36,289,327,187,187,5,
68.316,0.444,0.262,0.606,0.038,0.02,0.093,-0.406,-0.243,-0.513,0.98,5.5,2.36,289,328,187,187,5,
68.354,0.451,0.269,0.611,0.042,0.025,0.097,-0.408,-0.243,-0.514,0.982,5.5,2.36,289,328,187,187,5,
68.377,0.464,0.281,0.62,0.041,0.027,0.1,-0.423,-0.254,-0.52,0.993,5.5,2.36,289,329,187,187,5,
68.415,0.48,0.298,0.632,0.046,0.032,0.114,-0.434,-0.265,-0.518,0.989,5.5,2.36,290,330,187,187,5,
68.432,0.487,0.304,0.636,0.05,0.033,0.116,-0.437,-0.271,-0.52,0.992,5.5,2.36,290,330,187,187,5,
68.453,0.493,0.31,0.641,0.044,0.033,0.116,-0.449,-0.277,-0.525,1,5.5,2.36,290,331,187,187,5,
68.473,0.501,0.319,0.647,0.043,0.032,0.113,-0.458,-0.287,-0.534,1,5.5,2.36,290,332,187,187,5,
68.495,0.503,0.324,0.65,0.042,0.031,0.113,-0.461,-0.292,-0.537,1,5.5,2.36,290,333,187,187,5,
68.512,0.502,0.328,0.652,0.046,0.03,0.112,-0.456,-0.299,-0.541,1,5.5,2.36,291,333,187,187,5,
68.529,0.504,0.333,0.656,0.043,0.029,0.11,-0.461,-0.305,-0.546,1,5.5,2.36,291,334,187,187,5,
68.548,0.508,0.338,0.66,0.046,0.027,0.108,-0.463,-0.311,-0.552,1,5.5,2.36,291,335,187,187,5,
68.564,0.515,0.345,0.667,0.044,0.021,0.1,-0.471,-0.324,-0.567,1,5.5,2.36,291,335,187,187,5,
68.582,0.523,0.352,0.675,0.04,0.019,0.102,-0.483,-0.332,-0.572,1,5.5,2.36,291,336,187,187,5,
68.597,0.528,0.357,0.68,0.039,0.017,0.105,-0.489,-0.34,-0.575,1,5.5,2.36,291,337,187,187,5,
68.614,0.533,0.361,0.684,0.038,0.015,0.109,-0.494,-0.345,-0.575,1,5.5,2.36,291,337,187,187,5,
68.64,0.54,0.369,0.694,0.037,0.012,0.112,-0.503,-0.357,-0.582,1,5.5,2.36,292,338,187,187,5,
68.658,0.545,0.373,0.699,0.035,0.01,0.116,-0.51,-0.363,-0.583,1,5.5,2.36,292,339,187,187,5,
68.679,0.549,0.376,0.703,0.037,0.019,0.107,-0.512,-0.357,-0.596,1,5.5,2.36,292,340,187,187,5,
68.7,0.554,0.378,0.705,0.037,0.025,0.114,-0.517,-0.352,-0.591,1,5.5,2.36,292,340,187,187,5,
68.717,0.561,0.382,0.711,0.036,0.026,0.113,-0.524,-0.357,-0.598,1,5.5,2.36,292,341,187,187,5,
68.737,0.566,0.386,0.716,0.037,0.03,0.116,-0.528,-0.357,-0.6,1,5.5,2.36,292,342,187,187,5,
68.755,0.569,0.39,0.722,0.038,0.03,0.121,-0.531,-0.36,-0.601,1,5.5,2.36,292,342,187,187,5,
68.771,0.576,0.394,0.728,0.034,0.024,0.13,-0.542,-0.37,-0.599,1,5.5,2.36,293,343,187,187,5,
68.788,0.58,0.399,0.734,0.033,0.022,0.133,-0.547,-0.377,-0.6,1,5.5,2.36,293,344,187,187,5,
68.807,0.582,0.401,0.737,0.032,0.021,0.142,-0.55,-0.38,-0.595,1,5.5,2.36,293,345,187,187,5,
68.821,0.586,0.406,0.744,0.033,0.018,0.148,-0.553,-0.388,-0.597,1,5.5,2.36,293,346,187,187,5,
68.839,0.589,0.409,0.746,0.032,0.021,0.15,-0.558,-0.388,-0.596,1,5.5,2.36,293,347,187,187,5,
68.859,0.591,0.412,0.748,0.033,0.019,0.157,-0.557,-0.393,-0.591,1,5.5,2.36,293,348,187,187,5,
68.876,0.59,0.414,0.75,0.037,0.02,0.165,-0.554,-0.394,-0.586,1,5.5,2.36,293,349,187,187,5,
68.894,0.593,0.416,0.754,0.038,0.019,0.174,-0.555,-0.397,-0.581,1,5.5,2.36,293,350,187,187,5,
68.912,0.594,0.418,0.756,0.037,0.017,0.178,-0.556,-0.401,-0.578,1,5.5,2.36,294,351,187,187,5,
68.934,0.598,0.423,0.761,0.038,0.014,0.183,-0.561,-0.409,-0.579,1,5.5,2.36,294,352,187,187,5,
68.954,0.603,0.427,0.765,0.036,0.011,0.187,-0.567,-0.416,-0.578,1,5.5,2.36,294,354,187,187,5,
68.973,0.612,0.431,0.769,0.04,0.013,0.197,-0.571,-0.418,-0.572,1,5.5,2.36,294,355,187,187,5,
68.992,0.617,0.436,0.772,0.044,0.015,0.196,-0.573,-0.422,-0.576,1,5.5,2.36,294,356,187,187,5,
69.032,0.62,0.443,0.776,0.047,0.014,0.189,-0.573,-0.429,-0.587,1,5.5,2.36,294,357,187,187,5,
69.054,0.629,0.456,0.788,0.045,0.008,0.165,-0.584,-0.448,-0.623,1,5.5,2.36,294,358,187,187,5,
69.072,0.631,0.461,0.791,0.046,0.008,0.161,-0.585,-0.453,-0.63,1,5.5,2.36,294,359,187,187,5,
69.09,0.633,0.466,0.795,0.047,0.01,0.163,-0.585,-0.456,-0.632,1,5.5,2.36,294,360,187,187,5,
69.106,0.634,0.469,0.797,0.051,0.013,0.165,-0.583,-0.456,-0.632,1,5.5,2.36,294,361,187,187,5,
69.122,0.636,0.474,0.801,0.056,0.019,0.17,-0.58,-0.456,-0.631,1,5.5,2.36,294,363,187,187,5,
69.141,0.641,0.481,0.808,0.059,0.024,0.174,-0.582,-0.457,-0.634,1,5.5,2.36,294,364,187,187,5,
69.16,0.649,0.488,0.816,0.059,0.019,0.196,-0.59,-0.469,-0.621,1,5.5,2.36,295,365,187,187,5,
69.175,0.651,0.492,0.82,0.063,0.025,0.201,-0.588,-0.467,-0.62,1,5.5,2.36,295,366,187,187,5,
69.194,0.656,0.5,0.828,0.067,0.032,0.21,-0.589,-0.467,-0.618,1,5.5,2.36,295,368,187,187,5,
69.212,0.663,0.51,0.84,0.067,0.034,0.217,-0.596,-0.476,-0.622,1,5.5,2.36,295,369,187,187,5,
69.229,0.667,0.519,0.848,0.066,0.027,0.23,-0.601,-0.491,-0.618,1,5.5,2.36,295,370,187,187,5,
69.248,0.668,0.524,0.851,0.072,0.034,0.241,-0.597,-0.489,-0.61,1,5.5,2.36,296,372,187,187,5,
69.27,0.671,0.531,0.858,0.076,0.041,0.251,-0.595,-0.49,-0.606,1,5.5,2.36,296,373,187,187,5,
69.286,0.676,0.538,0.866,0.079,0.049,0.268,-0.597,-0.49,-0.598,1,5.5,2.36,296,375,187,187,5,
69.302,0.678,0.544,0.871,0.081,0.052,0.279,-0.597,-0.493,-0.592,1,5.5,2.36,296,377,187,187,5,
69.321,0.682,0.553,0.879,0.084,0.06,0.286,-0.598,-0.492,-0.593,1,5.5,2.36,297,379,187,187,5,
69.339,0.683,0.561,0.886,0.086,0.07,0.296,-0.596,-0.492,-0.59,1,5.5,2.36,297,381,187,187,5,
69.358,0.68,0.566,0.888,0.089,0.079,0.304,-0.591,-0.487,-0.583,1,5.5,2.36,298,383,187,187,5,
69.377,0.68,0.572,0.892,0.096,0.09,0.31,-0.585,-0.482,-0.581,1,5.5,2.36,298,385,187,187,5,
69.392,0.684,0.578,0.894,0.096,0.097,0.314,-0.587,-0.481,-0.58,1,5.5,2.36,299,387,187,187,5,
69.409,0.685,0.586,0.899,0.101,0.107,0.319,-0.584,-0.478,-0.581,1,5.5,2.36,300,389,187,187,5,
69.426,0.688,0.593,0.905,0.1,0.114,0.32,-0.588,-0.479,-0.585,1,5.5,2.36,300,391,187,187,5,
69.445,0.687,0.599,0.906,0.104,0.124,0.323,-0.583,-0.475,-0.584,1,5.5,2.36,301,393,187,187,5,
69.461,0.685,0.607,0.91,0.105,0.131,0.326,-0.58,-0.476,-0.584,1,5.5,2.36,302,395,187,187,5,
69.477,0.686,0.614,0.915,0.103,0.137,0.325,-0.583,-0.478,-0.589,1,5.5,2.36,303,397,187,187,5,
69.496,0.684,0.62,0.915,0.104,0.144,0.32,-0.581,-0.476,-0.595,1,5.5,2.36,304,399,187,187,5,
69.512,0.685,0.628,0.919,0.105,0.151,0.324,-0.581,-0.477,-0.595,1,5.5,2.36,305,401,187,187,5,
69.529,0.688,0.636,0.925,0.104,0.155,0.321,-0.584,-0.481,-0.604,1,5.5,2.36,306,403,187,187,5,
69.554,0.69,0.644,0.929,0.105,0.163,0.319,-0.585,-0.482,-0.61,1,5.5,2.36,307,405,187,187,5,
69.572,0.693,0.654,0.934,0.104,0.167,0.318,-0.588,-0.487,-0.616,1,5.5,2.36,308,407,187,187,5,
69.597,0.693,0.66,0.933,0.103,0.178,0.315,-0.589,-0.482,-0.618,1,5.5,2.36,309,409,187,187,5,
69.619,0.692,0.67,0.932,0.102,0.182,0.314,-0.59,-0.488,-0.618,1,5.5,2.36,310,411,187,187,5,
69.637,0.691,0.675,0.929,0.1,0.185,0.312,-0.591,-0.49,-0.617,1,5.5,2.36,311,413,187,187,5,
69.662,0.69,0.679,0.925,0.098,0.19,0.309,-0.593,-0.489,-0.617,1,5.5,2.36,313,415,187,187,5,
69.682,0.691,0.686,0.922,0.097,0.192,0.307,-0.594,-0.494,-0.615,1,5.5,2.36,314,417,187,187,5,
69.704,0.691,0.69,0.919,0.094,0.192,0.306,-0.597,-0.498,-0.613,1,5.5,2.36,315,419,187,187,5,
69.722,0.69,0.693,0.913,0.094,0.191,0.308,-0.596,-0.502,-0.605,1,5.5,2.36,316,421,187,187,5,
69.739,0.689,0.695,0.905,0.091,0.194,0.306,-0.598,-0.501,-0.599,1,5.5,2.36,317,423,187,187,5,
69.779,0.689,0.696,0.897,0.089,0.197,0.299,-0.6,-0.499,-0.597,1,5.5,2.36,319,425,187,187,5,
69.796,0.689,0.693,0.877,0.084,0.187,0.294,-0.605,-0.506,-0.583,1,5.5,2.36,320,427,187,187,5,
69.819,0.688,0.692,0.866,0.08,0.184,0.291,-0.608,-0.508,-0.575,1,5.5,2.36,321,428,187,187,5,
69.837,0.687,0.689,0.848,0.078,0.184,0.292,-0.609,-0.505,-0.556,1,5.5,2.36,322,430,187,187,5,
69.855,0.686,0.686,0.832,0.078,0.186,0.29,-0.608,-0.501,-0.542,1,5.5,2.36,323,432,187,187,5,
69.879,0.682,0.679,0.816,0.076,0.185,0.29,-0.607,-0.494,-0.526,1,5.5,2.36,325,434,187,187,5,
69.896,0.677,0.672,0.794,0.074,0.185,0.29,-0.603,-0.487,-0.504,0.962,5.5,2.36,326,436,187,187,5,
69.912,0.673,0.667,0.78,0.074,0.184,0.286,-0.6,-0.483,-0.495,0.945,5.5,2.36,327,438,187,187,5,
69.931,0.666,0.66,0.763,0.074,0.185,0.287,-0.592,-0.474,-0.476,0.91,5.5,2.36,328,439,187,187,5,
70.032,0.616,0.605,0.639,0.081,0.201,0.29,-0.535,-0.404,-0.349,0.772,5.5,2.36,329,441,187,187,5,
70.049,0.606,0.593,0.615,0.081,0.202,0.29,-0.525,-0.391,-0.325,0.746,5.5,2.36,331,443,187,187,5,
70.07,0.596,0.581,0.591,0.082,0.202,0.291,-0.513,-0.379,-0.3,0.723,5.5,2.36,332,445,187,187,5,
70.092,0.579,0.564,0.56,0.084,0.202,0.29,-0.495,-0.362,-0.27,0.691,5.5,2.36,333,447,187,187,5,
70.111,0.566,0.55,0.537,0.083,0.202,0.289,-0.483,-0.348,-0.248,0.665,5.5,2.36,335,449,187,187,5,
70.131,0.558,0.541,0.518,0.085,0.201,0.288,-0.473,-0.339,-0.231,0.648,5.5,2.36,336,451,187,187,5,
70.151,0.552,0.536,0.504,0.085,0.2,0.289,-0.467,-0.336,-0.215,0.642,5.5,2.36,337,452,187,187,5,
70.17,0.535,0.522,0.48,0.082,0.197,0.283,-0.452,-0.325,-0.198,0.621,5.5,2.36,338,454,187,187,5,
70.193,0.513,0.505,0.458,0.083,0.197,0.284,-0.431,-0.308,-0.174,0.589,5.5,2.36,340,456,187,187,5,
70.211,0.491,0.487,0.431,0.081,0.196,0.285,-0.41,-0.291,-0.146,0.556,5.5,2.36,341,458,187,187,5,
70.229,0.477,0.475,0.415,0.082,0.196,0.287,-0.395,-0.28,-0.128,0.534,5.5,2.36,342,460,187,187,5,
70.251,0.442,0.453,0.383,0.081,0.195,0.285,-0.361,-0.258,-0.098,0.492,5.5,2.36,343,461,187,187,5,
70.272,0.424,0.442,0.363,0.082,0.194,0.285,-0.343,-0.248,-0.078,0.473,5.5,2.36,345,463,187,187,5,
70.291,0.395,0.425,0.335,0.082,0.194,0.285,-0.313,-0.231,-0.049,0.442,6.28,3.14,346,465,187,187,5,
70.309,0.366,0.41,0.308,0.074,0.179,0.286,-0.292,-0.231,-0.023,0.441,6.28,3.14,347,467,187,187,5,
70.327,0.338,0.396,0.283,0.068,0.165,0.287,-0.27,-0.232,0.004,0.442,6.28,3.14,348,469,187,187,5,
70.346,0.308,0.383,0.257,0.067,0.165,0.289,-0.241,-0.218,0.032,0.416,6.28,3.14,349,471,187,187,5,
70.366,0.285,0.371,0.231,0.063,0.156,0.292,-0.222,-0.215,0.061,0.411,6.28,3.14,350,472,187,187,5,
70.387,0.266,0.363,0.211,0.062,0.157,0.29,-0.204,-0.207,0.079,0.394,7.07,3.93,351,474,187,187,5,
70.402,0.243,0.355,0.189,0.06,0.156,0.288,-0.183,-0.199,0.099,0.38,7.07,3.93,352,476,187,187,5,
70.421,0.237,0.35,0.178,0.057,0.156,0.288,-0.18,-0.194,0.11,0.37,7.07,3.93,353,478,187,187,5,
70.437,0.233,0.343,0.161,0.058,0.158,0.287,-0.175,-0.185,0.126,0.353,7.07,3.93,354,480,187,187,5,
70.454,0.233,0.341,0.152,0.058,0.158,0.292,-0.175,-0.183,0.14,0.349,7.07,3.93,355,482,187,187,5,
70.493,0.213,0.33,0.132,0.057,0.158,0.291,-0.156,-0.172,0.159,0.328,7.07,3.93,356,483,187,187,5,
70.528,0.182,0.311,0.089,0.057,0.157,0.292,-0.124,-0.154,0.203,0.388,7.07,3.93,357,485,187,187,5,
70.548,0.177,0.301,0.076,0.053,0.148,0.292,-0.124,-0.153,0.216,0.413,7.07,3.93,358,487,187,187,5,
70.568,0.159,0.294,0.063,0.053,0.148,0.292,-0.106,-0.146,0.229,0.438,7.07,3.93,359,489,187,187,5,
70.588,0.142,0.281,0.044,0.053,0.149,0.295,-0.089,-0.132,0.251,0.479,7.07,3.93,360,491,187,187,5,
70.606,0.134,0.274,0.034,0.05,0.142,0.297,-0.084,-0.132,0.263,0.502,7.07,3.93,361,493,187,187,5,
70.626,0.123,0.269,0.024,0.043,0.126,0.302,-0.08,-0.142,0.279,0.532,7.07,3.93,362,495,187,187,5,
70.648,0.105,0.261,0.009,0.04,0.125,0.301,-0.066,-0.136,0.292,0.557,7.07,3.93,362,497,187,187,5,
70.666,0.071,0.251,-0.008,0.035,0.121,0.299,-0.036,-0.13,0.307,0.587,7.07,3.93,363,499,187,187,5,
70.682,0.07,0.246,-0.017,0.028,0.115,0.295,-0.041,-0.131,0.311,0.595,7.07,3.93,364,500,187,187,5,
70.699,0.057,0.243,-0.024,0.025,0.109,0.293,-0.033,-0.133,0.317,0.606,7.07,3.93,365,502,187,187,5,
70.72,0.055,0.237,-0.032,0.019,0.099,0.285,-0.036,-0.138,0.317,0.606,7.07,3.93,365,504,187,187,5,
70.74,0.042,0.231,-0.042,0.018,0.113,0.283,-0.024,-0.118,0.325,0.62,7.07,3.93,366,506,187,187,5,
70.759,0.038,0.225,-0.049,0.015,0.12,0.28,-0.022,-0.105,0.329,0.629,7.07,3.93,367,508,187,187,5,
70.782,0.025,0.219,-0.056,0.015,0.112,0.273,-0.011,-0.107,0.33,0.629,7.07,3.93,367,509,187,187,5,
70.802,0.022,0.213,-0.063,0.016,0.108,0.269,-0.006,-0.106,0.332,0.634,7.07,3.93,368,511,187,187,5,
70.846,0.013,0.204,-0.072,0.027,0.087,0.25,0.013,-0.117,0.322,0.615,7.07,3.93,369,513,187,187,5,
70.863,-0.001,0.198,-0.078,0.033,0.082,0.242,0.034,-0.116,0.32,0.612,7.07,3.93,369,514,187,187,5,
70.886,-0.014,0.189,-0.087,0.038,0.078,0.235,0.052,-0.112,0.322,0.614,7.07,3.93,370,516,187,187,5,
70.944,-0.06,0.185,-0.103,0.055,0.08,0.223,0.115,-0.105,0.326,0.622,7.07,3.93,370,517,187,187,5,
70.961,-0.076,0.183,-0.111,0.06,0.086,0.221,0.136,-0.097,0.332,0.634,7.07,3.93,371,519,187,187,5,
70.979,-0.08,0.177,-0.116,0.065,0.09,0.219,0.145,-0.087,0.335,0.64,7.07,3.93,371,520,187,187,5,
70.996,-0.089,0.179,-0.12,0.072,0.098,0.216,0.161,-0.081,0.335,0.641,7.07,3.93,372,521,187,187,5,
71.017,-0.089,0.178,-0.121,0.078,0.105,0.216,0.167,-0.073,0.337,0.643,7.07,3.93,373,523,187,187,5,
71.035,-0.092,0.178,-0.124,0.085,0.115,0.214,0.177,-0.064,0.338,0.645,7.85,4.71,373,524,187,187,5,
71.052,-0.091,0.177,-0.125,0.087,0.118,0.214,0.178,-0.058,0.34,0.648,7.85,4.71,374,525,187,187,5,
71.072,-0.088,0.175,-0.126,0.087,0.121,0.214,0.176,-0.054,0.34,0.65,7.85,4.71,375,527,187,187,5,
71.092,-0.095,0.179,-0.124,0.085,0.124,0.215,0.18,-0.055,0.339,0.647,7.85,4.71,376,528,187,187,5,
71.109,-0.105,0.177,-0.133,0.084,0.13,0.215,0.189,-0.047,0.348,0.665,7.85,4.71,376,530,187,187,5,
71.127,-0.105,0.176,-0.134,0.081,0.138,0.217,0.186,-0.038,0.351,0.67,7.85,4.71,377,531,187,187,5,
71.145,-0.112,0.176,-0.141,0.078,0.146,0.216,0.191,-0.03,0.358,0.683,7.85,4.71,378,532,187,187,5,
71.178,-0.122,0.176,-0.144,0.072,0.154,0.215,0.194,-0.022,0.359,0.686,7.85,4.71,379,534,187,187,5,
71.207,-0.124,0.176,-0.148,0.062,0.163,0.217,0.186,-0.014,0.365,0.698,7.85,4.71,380,535,187,187,5,
71.225,-0.125,0.176,-0.152,0.058,0.167,0.217,0.182,-0.009,0.369,0.705,7.85,4.71,381,536,187,187,5,
71.246,-0.127,0.176,-0.154,0.051,0.173,0.218,0.178,-0.003,0.372,0.711,7.85,4.71,382,538,187,187,5,
71.266,-0.149,0.178,-0.161,0.046,0.178,0.218,0.195,-0.001,0.379,0.724,7.85,4.71,384,539,187,187,5,
71.284,-0.16,0.177,-0.169,0.041,0.183,0.217,0.201,0.006,0.386,0.737,7.85,4.71,385,541,187,187,5,
71.306,-0.171,0.173,-0.174,0.036,0.188,0.216,0.207,0.015,0.39,0.745,7.85,4.71,386,542,187,187,5,
71.344,-0.193,0.173,-0.181,0.027,0.196,0.213,0.22,0.023,0.395,0.753,7.85,4.71,387,543,187,187,5,
71.365,-0.214,0.17,-0.189,0.023,0.199,0.211,0.238,0.029,0.401,0.765,7.85,4.71,388,545,187,187,5,
71.382,-0.233,0.167,-0.193,0.019,0.202,0.21,0.253,0.035,0.403,0.769,7.85,4.71,390,546,187,187,5,
71.404,-0.239,0.164,-0.2,0.016,0.205,0.208,0.256,0.041,0.408,0.778,7.85,4.71,391,547,187,187,5,
71.427,-0.235,0.164,-0.202,0.012,0.21,0.205,0.247,0.046,0.407,0.777,7.85,4.71,392,549,187,187,5,
71.452,-0.232,0.163,-0.201,0.009,0.213,0.203,0.241,0.05,0.404,0.771,7.85,4.71,394,550,187,187,5,
71.471,-0.231,0.163,-0.203,0.007,0.215,0.202,0.238,0.051,0.404,0.772,7.85,4.71,395,551,187,187,5,
71.488,-0.231,0.164,-0.2,0.005,0.214,0.2,0.235,0.051,0.4,0.765,7.85,4.71,396,553,187,187,5,
71.514,-0.23,0.163,-0.199,0.003,0.218,0.198,0.233,0.055,0.397,0.758,7.85,4.71,398,554,187,187,5,
71.543,-0.229,0.162,-0.198,0,0.222,0.198,0.229,0.059,0.396,0.756,7.85,4.71,399,555,187,187,5,
71.562,-0.226,0.159,-0.198,-0.002,0.223,0.197,0.223,0.063,0.395,0.755,7.85,4.71,401,556,187,187,5,
71.579,-0.225,0.158,-0.195,-0.003,0.225,0.197,0.221,0.067,0.391,0.748,8.64,5.5,402,558,187,187,5,
71.598,-0.231,0.156,-0.196,-0.005,0.225,0.196,0.226,0.069,0.392,0.749,8.64,5.5,404,559,187,187,5,
71.618,-0.227,0.153,-0.197,-0.006,0.23,0.195,0.221,0.076,0.392,0.749,8.64,5.5,405,560,187,187,5,
71.638,-0.233,0.153,-0.19,-0.008,0.23,0.195,0.226,0.077,0.384,0.734,8.64,5.5,406,561,187,187,5,
71.659,-0.237,0.15,-0.19,-0.009,0.231,0.192,0.228,0.081,0.382,0.73,8.64,5.5,408,562,187,187,5,
71.676,-0.247,0.146,-0.191,-0.009,0.231,0.189,0.239,0.085,0.381,0.727,8.64,5.5,409,564,187,187,5,
71.696,-0.25,0.142,-0.189,-0.007,0.232,0.184,0.243,0.09,0.373,0.712,8.64,5.5,411,565,187,187,5,
71.732,-0.264,0.143,-0.191,-0.002,0.232,0.172,0.261,0.089,0.363,0.694,8.64,5.5,412,566,187,187,5,
71.749,-0.288,0.136,-0.2,0.002,0.232,0.163,0.289,0.096,0.363,0.694,8.64,5.5,414,567,187,187,5,
71.806,-0.323,0.122,-0.21,0.017,0.232,0.126,0.34,0.11,0.336,0.642,8.64,5.5,415,568,187,187,5,
71.82,-0.331,0.119,-0.21,0.021,0.232,0.114,0.352,0.113,0.324,0.618,8.64,5.5,417,569,187,187,5,
71.843,-0.338,0.112,-0.211,0.028,0.232,0.093,0.366,0.12,0.304,0.58,8.64,5.5,418,569,187,187,5,
71.867,-0.347,0.105,-0.212,0.027,0.235,0.089,0.374,0.131,0.301,0.575,8.64,5.5,420,570,187,187,5,
71.886,-0.351,0.097,-0.21,0.027,0.242,0.082,0.378,0.146,0.291,0.557,8.64,5.5,421,570,187,187,5,
71.904,-0.349,0.087,-0.208,0.029,0.248,0.066,0.379,0.161,0.274,0.524,8.64,5.5,423,571,187,187,5,
71.926,-0.348,0.079,-0.212,0.032,0.25,0.044,0.38,0.171,0.256,0.489,8.64,5.5,424,571,187,187,5,
71.944,-0.341,0.063,-0.196,0.035,0.249,0.022,0.375,0.186,0.219,0.418,8.64,5.5,426,571,187,187,5,
71.964,-0.337,0.056,-0.198,0.036,0.247,0.001,0.373,0.19,0.199,0.38,8.64,5.5,428,571,187,187,5,
71.991,-0.333,0.044,-0.198,0.033,0.241,-0.026,0.366,0.197,0.172,0.376,8.64,5.5,429,571,187,187,5,
72.009,-0.319,0.028,-0.17,0.03,0.235,-0.043,0.349,0.207,0.127,0.395,8.64,5.5,431,571,187,187,5,
72.028,-0.313,0.015,-0.168,0.025,0.228,-0.056,0.338,0.213,0.112,0.407,8.64,5.5,432,570,187,187,5,
72.05,-0.306,0.005,-0.163,0.019,0.223,-0.065,0.325,0.219,0.098,0.418,8.64,5.5,434,570,187,187,5,
72.071,-0.302,-0.006,-0.159,0.012,0.221,-0.071,0.314,0.226,0.088,0.433,8.64,5.5,435,569,187,187,5,
72.111,-0.286,-0.028,-0.131,0.002,0.224,-0.087,0.289,0.252,0.043,0.482,9.42,6.28,436,569,187,187,5,
72.13,-0.284,-0.037,-0.129,-0.002,0.225,-0.095,0.281,0.262,0.034,0.501,9.42,6.28,438,568,187,187,5,
72.149,-0.282,-0.047,-0.129,-0.009,0.218,-0.107,0.273,0.265,0.023,0.505,9.42,6.28,439,568,187,187,5,
72.167,-0.279,-0.058,-0.128,-0.013,0.212,-0.115,0.266,0.27,0.013,0.515,9.42,6.28,441,567,187,187,5,
72.183,-0.279,-0.065,-0.122,-0.017,0.208,-0.121,0.262,0.272,0.001,0.52,9.42,6.28,442,566,187,187,5,
72.203,-0.279,-0.074,-0.124,-0.018,0.205,-0.127,0.261,0.279,-0.003,0.532,9.42,6.28,443,565,187,187,5,
72.221,-0.276,-0.079,-0.124,-0.02,0.204,-0.133,0.257,0.284,-0.009,0.542,9.42,6.28,444,564,187,187,5,
72.239,-0.272,-0.083,-0.116,-0.022,0.201,-0.138,0.25,0.284,-0.022,0.543,9.42,6.28,446,564,187,187,5,
72.26,-0.27,-0.092,-0.116,-0.025,0.196,-0.146,0.245,0.287,-0.03,0.548,9.42,6.28,447,563,187,187,5,
72.279,-0.268,-0.101,-0.122,-0.029,0.19,-0.155,0.239,0.291,-0.033,0.555,9.42,6.28,448,562,187,187,5,
72.297,-0.266,-0.105,-0.128,-0.034,0.185,-0.162,0.232,0.289,-0.034,0.552,9.42,6.28,449,561,187,187,5,
